Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
27,Travel_Frequently,Human Resources,0,Undergraduate,Male,56.13070907722528,2,1,1,Single,8476.07440434931,Yes,38,4,17,7,12,8,1
19,Travel_Rarely,Sales,1,Undergraduate,Male,52.7009822451567,1,1,1,Single,5495.784863713348,No,2,4,12,12,11,1,1
24,Travel_Frequently,Research & Development,0,High School,Female,89.87515667049763,0,2,6,Single,5305.310856499667,No,0,4,7,12,8,10,1
55,Travel_Rarely,Research & Development,0,Masters,Male,62.023753646531254,1,1,4,Married,7397.643706056075,No,28,4,2,4,0,5,0
23,Travel_Rarely,Sales,0,Masters,Male,49.212385999948246,0,2,6,Divorced,7676.4773400133945,Yes,39,5,19,6,1,6,0
51,Travel_Rarely,Sales,0,Undergraduate,Male,70.04001858773081,1,2,5,Married,4486.344174816242,No,10,2,19,5,3,12,0
37,Travel_Rarely,Research & Development,0,High School,Male,66.0565655359234,3,0,1,Married,4542.17565725689,No,18,7,14,1,0,4,0
32,Travel_Rarely,Sales,0,Phd,Male,93.06194622690465,0,0,6,Divorced,1014.5484926845352,No,17,2,18,12,10,3,0
29,Travel_Frequently,Human Resources,0,High School,Female,54.024146021169315,5,2,3,Single,-1746.1920902357651,No,8,3,19,13,1,2,0
38,Travel_Rarely,Research & Development,2,High School,Female,63.840747506961094,1,2,3,Married,5891.252748913258,No,25,5,6,9,0,10,0
37,Travel_Rarely,Research & Development,1,Undergraduate,Male,53.74898293111663,2,0,6,Divorced,9073.900551105038,Yes,3,6,17,1,3,12,0
26,Travel_Rarely,Sales,1,Phd,Female,64.48962369138876,1,3,5,Married,3541.5114981523166,Yes,6,2,11,7,4,13,0
40,Travel_Rarely,Sales,0,High School,Male,85.92719333450816,1,3,6,Divorced,2928.9089050780426,Yes,33,1,8,13,11,12,1
52,Travel_Rarely,Research & Development,1,High School,Female,78.0688922038168,1,1,5,Married,4127.8779624238205,No,12,2,2,5,9,3,1
46,Travel_Rarely,Research & Development,0,Undergraduate,Male,68.01763006272618,1,3,3,Single,5586.055728824961,No,30,4,15,3,6,3,1
43,Travel_Rarely,Sales,0,High School,Male,88.50952517951046,0,2,5,Divorced,6233.344075243613,No,32,2,3,10,2,1,0
41,Travel_Rarely,Sales,0,Undergraduate,Male,60.79664353945086,4,2,3,Divorced,4204.567448409882,No,11,3,3,1,5,0,1
48,Travel_Rarely,Sales,0,Undergraduate,Male,78.31203787654093,2,0,2,Married,1444.6909196945053,Yes,8,3,6,9,12,1,1
39,Travel_Frequently,Research & Development,0,Masters,Male,91.63625548352113,3,6,3,Married,6936.049424055274,No,4,2,1,4,3,10,0
41,Travel_Frequently,Research & Development,0,Undergraduate,Male,75.8148415023058,0,2,2,Divorced,3288.4838674582506,No,19,2,19,4,9,1,1
34,Travel_Rarely,Human Resources,0,Masters,Female,52.35510025571362,3,1,5,Single,8903.128444154674,No,18,2,13,9,2,12,0
39,Travel_Frequently,Sales,0,Masters,Female,72.98810505611583,2,1,5,Married,5298.880480814068,No,3,3,15,1,0,13,0
19,Travel_Rarely,Sales,0,Undergraduate,Male,99.85413206293475,2,2,1,Married,4137.4291662676,Yes,26,2,1,13,9,6,1
39,Travel_Rarely,Human Resources,0,Masters,Female,60.36692107264148,2,3,4,Single,5522.3124952383105,No,30,2,11,13,5,1,0
42,Travel_Frequently,Human Resources,0,Phd,Male,69.18137420248601,3,1,4,Married,5653.5665313917725,Yes,37,2,18,13,13,14,0
40,Travel_Rarely,Sales,1,High School,Male,67.94718159091131,3,4,2,Single,7441.275700284352,No,6,3,4,13,11,9,1
34,Travel_Rarely,Research & Development,0,Undergraduate,Male,78.93882965970175,2,2,5,Married,8436.303130348708,No,11,2,17,10,11,5,0
27,Travel_Rarely,Research & Development,0,Undergraduate,Male,93.09605320808184,1,2,3,Single,4142.685915499886,No,1,4,9,12,13,0,1
34,Travel_Rarely,Sales,0,Undergraduate,Female,55.65446663430225,2,1,1,Married,4028.993012435615,Yes,35,2,18,9,0,14,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Female,40.477676353523506,2,0,2,Married,6714.9409541504,Yes,33,1,9,13,3,12,1
37,Travel_Rarely,Research & Development,0,Phd,Male,63.817034857278294,0,1,3,Married,5818.252634201324,No,6,6,8,13,8,14,1
29,Travel_Frequently,Research & Development,0,Undergraduate,Male,87.31091657123841,3,5,3,Single,5506.13736038445,No,24,4,12,9,10,5,1
41,Travel_Rarely,Research & Development,0,High School,Male,86.98653186379958,3,2,5,Married,2582.5295423161397,Yes,1,3,8,6,1,11,1
29,Travel_Rarely,Sales,0,High School,Male,55.03457775143815,1,1,2,Married,1115.8843346909143,No,35,0,19,3,8,2,1
43,Travel_Rarely,Human Resources,0,High School,Female,52.83738731520657,2,1,5,Divorced,6114.010252463004,Yes,18,5,2,13,1,10,1
26,Travel_Rarely,Research & Development,0,Phd,Female,65.1455040144794,2,0,7,Single,8045.532143142364,No,29,2,14,1,8,3,0
27,Travel_Rarely,Human Resources,0,High School,Male,43.01203814242782,7,4,0,Married,11047.317573837827,No,20,4,0,12,0,13,0
28,Travel_Rarely,Sales,0,Masters,Male,77.78706619908505,3,1,4,Divorced,6897.008578833274,Yes,8,5,14,3,9,8,0
39,Travel_Rarely,Research & Development,0,Undergraduate,Male,67.48697079339304,2,1,1,Married,2755.1197759012566,Yes,23,3,0,14,14,6,1
18,Travel_Rarely,Research & Development,0,High School,Male,76.16197934656581,0,2,6,Married,8664.166410166425,No,38,2,8,1,13,12,1
30,Travel_Rarely,Research & Development,0,Masters,Female,72.39049985509291,1,4,4,Married,5105.269621913155,No,1,0,4,9,11,9,1
40,Travel_Rarely,Research & Development,0,Masters,Female,47.688849850416865,2,1,1,Married,3019.4774271730757,No,12,2,15,7,12,11,1
28,Travel_Rarely,Sales,0,Undergraduate,Female,68.4619792634329,2,8,2,Single,4951.213969015643,No,38,1,1,4,5,5,1
37,Travel_Rarely,Human Resources,0,Undergraduate,Female,61.29823203078313,1,1,3,Divorced,1053.5034884185493,No,36,3,9,8,6,8,1
28,Non-Travel,Research & Development,0,Phd,Female,78.57044412044367,1,0,4,Divorced,3672.137988130776,Yes,1,4,13,8,2,12,0
32,Travel_Frequently,Research & Development,0,Undergraduate,Female,75.62907255123575,4,1,5,Single,455.4437488152753,Yes,7,5,17,3,11,7,0
47,Travel_Rarely,Research & Development,0,Phd,Male,51.30691852417746,1,2,4,Single,3267.8085503444036,No,15,4,15,5,3,13,0
25,Travel_Frequently,Human Resources,0,Masters,Male,76.31013659701736,0,4,3,Married,4142.257085288368,Yes,17,4,1,12,10,12,1
46,Travel_Rarely,Sales,0,Phd,Male,54.127432572960444,5,1,1,Single,6425.5428134558,No,11,1,19,9,14,10,1
42,Travel_Frequently,Sales,0,Phd,Male,98.21693298779692,3,1,1,Married,3006.6388142124997,No,2,2,3,1,14,5,1
41,Travel_Rarely,Sales,0,Undergraduate,Female,74.39985038432482,2,1,6,Married,6327.47344093563,No,33,2,2,8,2,8,0
22,Travel_Rarely,Research & Development,0,High School,Female,95.14926818224119,2,2,4,Married,5696.071157555297,Yes,5,1,18,5,9,6,0
28,Travel_Rarely,Research & Development,0,High School,Male,54.84290969048698,0,3,0,Single,5475.0422753093835,No,10,1,5,4,5,0,1
27,Travel_Frequently,Research & Development,0,Undergraduate,Male,58.591839405428736,1,2,3,Married,2809.724231762489,No,18,3,10,3,11,11,1
38,Travel_Rarely,Sales,0,Undergraduate,Male,83.54017711767725,2,3,1,Married,6488.478585242809,No,15,3,9,5,5,0,1
23,Travel_Rarely,Research & Development,0,High School,Male,75.97429572476642,1,1,2,Married,8697.629377702755,No,34,2,9,7,0,1,0
54,Travel_Frequently,Research & Development,0,Phd,Female,84.66313287657906,2,1,2,Divorced,6233.050168714722,No,1,3,14,8,11,2,1
29,Travel_Rarely,Sales,0,Phd,Male,46.97934328189956,0,2,2,Single,5757.799566943879,No,35,0,15,5,8,5,1
28,Non-Travel,Sales,0,Undergraduate,Female,72.60891706586213,2,1,5,Married,7185.955049615309,No,32,1,10,1,10,10,0
46,Travel_Rarely,Research & Development,0,High School,Male,66.40910852937805,2,2,5,Single,3967.1271972285385,Yes,10,4,11,2,14,2,0
20,Travel_Rarely,Research & Development,0,Phd,Male,93.10056102300481,2,2,2,Married,4904.109885248269,No,5,5,12,8,1,4,0
42,Travel_Rarely,Research & Development,0,High School,Female,58.62311123487118,5,3,4,Single,2140.050468897106,Yes,17,4,5,5,8,6,1
43,Travel_Rarely,Research & Development,0,Masters,Female,55.889373584694596,2,2,5,Single,3137.1639845624604,No,28,1,1,9,11,12,1
47,Travel_Frequently,Research & Development,0,High School,Male,54.98606897705253,0,2,2,Married,1061.8062316554,Yes,36,7,7,11,9,12,1
23,Travel_Rarely,Research & Development,0,Masters,Female,50.39613007511089,4,0,3,Single,6025.159385595467,No,4,2,19,12,8,0,1
32,Travel_Frequently,Research & Development,0,Masters,Male,69.96626933580201,2,2,7,Divorced,6864.336194049696,No,14,6,7,5,7,13,1
20,Travel_Rarely,Research & Development,0,Undergraduate,Male,101.43504059405396,1,1,3,Single,4597.818513491387,No,4,2,8,0,3,12,0
36,Travel_Frequently,Human Resources,1,Undergraduate,Male,56.29946436409075,0,0,3,Married,6038.0780571516025,No,27,4,13,14,13,4,1
38,Travel_Frequently,Research & Development,0,Undergraduate,Male,76.83759742507722,3,3,3,Married,5597.499076282955,Yes,20,3,15,12,4,4,1
22,Travel_Rarely,Human Resources,0,High School,Male,69.68225259971788,1,0,7,Single,3841.7914575091463,No,34,2,19,9,1,10,0
42,Travel_Rarely,Sales,0,Phd,Male,54.08969552852084,2,1,6,Single,4179.287698895874,No,3,3,18,0,9,6,0
44,Travel_Rarely,Research & Development,2,Undergraduate,Male,47.64908951492046,4,3,1,Single,5225.788023240591,Yes,11,4,9,0,11,7,1
24,Travel_Rarely,Research & Development,0,Masters,Male,70.2187429674303,3,2,4,Married,5745.974708290268,Yes,36,1,14,2,1,0,0
39,Travel_Frequently,Sales,0,Masters,Male,60.08169473327656,3,1,4,Married,5852.507885076381,No,29,1,12,7,14,12,0
35,Travel_Rarely,Sales,0,High School,Male,101.89334872498162,0,3,4,Married,3138.3709472018404,No,30,3,8,8,10,5,1
49,Travel_Rarely,Research & Development,0,Undergraduate,Male,58.47269500751497,2,1,1,Single,9066.238958916383,No,26,4,11,1,7,5,1
44,Travel_Rarely,Research & Development,0,Masters,Male,79.04981768895621,1,1,0,Single,1364.4013771280247,No,12,3,9,7,14,1,1
37,Travel_Frequently,Research & Development,0,Masters,Male,55.19839252524832,1,2,5,Divorced,3177.037469338723,No,1,0,16,13,2,8,0
37,Travel_Rarely,Research & Development,0,Phd,Male,62.58157403101364,4,1,6,Single,5853.948555180413,Yes,14,0,14,8,14,9,0
33,Travel_Rarely,Human Resources,0,Undergraduate,Male,59.51917337511126,1,0,2,Married,6365.051226942553,No,24,0,13,10,10,13,1
27,Travel_Rarely,Research & Development,1,Undergraduate,Male,58.29073300004535,1,1,1,Single,7252.743025795917,No,13,3,15,11,2,5,0
26,Travel_Rarely,Research & Development,0,Undergraduate,Female,54.529948672027686,4,3,7,Single,7004.47355695602,No,2,4,11,9,8,7,0
36,Non-Travel,Research & Development,0,High School,Male,55.96274409237032,2,1,5,Married,5665.531618205227,No,9,2,0,1,7,3,1
43,Travel_Rarely,Research & Development,0,Masters,Female,70.62963374419209,4,7,2,Single,4176.22154416915,No,7,3,10,6,14,5,1
42,Travel_Frequently,Research & Development,0,Undergraduate,Male,45.452953753689506,0,4,4,Divorced,7783.145511810814,No,10,5,5,7,9,9,1
47,Travel_Rarely,Sales,0,Masters,Male,63.552293626542074,1,2,6,Married,4123.652823267179,No,7,1,3,10,12,13,1
49,Non-Travel,Research & Development,1,Undergraduate,Female,32.61454493500011,0,4,4,Single,7600.951115611617,No,10,2,16,13,2,5,0
26,Travel_Rarely,Research & Development,0,Masters,Male,61.11856177054549,1,0,1,Single,6848.793119574504,No,18,2,1,9,7,7,1
40,Travel_Rarely,Sales,0,High School,Female,71.58392461183713,5,1,2,Single,-2089.085586788222,Yes,25,2,8,2,2,1,1
46,Travel_Rarely,Research & Development,0,Undergraduate,Male,60.591558108564286,1,3,0,Married,3218.5956727915254,No,26,1,15,14,3,1,0
42,Travel_Rarely,Research & Development,1,High School,Female,63.3358703955149,1,1,0,Single,3853.5651157480343,No,28,0,7,14,5,3,1
29,Travel_Rarely,Research & Development,0,Undergraduate,Female,56.84793289806597,1,4,3,Married,5739.38888946473,No,1,1,7,11,9,12,1
32,Travel_Rarely,Sales,0,Phd,Male,50.21321126661651,3,1,5,Married,4709.03605475866,No,35,5,18,5,3,8,0
31,Travel_Frequently,Sales,0,Undergraduate,Male,67.14441582315284,2,2,2,Divorced,4411.179599511666,No,6,4,7,7,5,8,1
52,Travel_Rarely,Research & Development,0,Undergraduate,Female,28.24469379470647,1,2,4,Married,5269.548600802146,No,14,4,5,13,13,7,1
37,Travel_Rarely,Sales,0,High School,Male,47.643785850967326,3,0,5,Single,5690.627004051201,No,2,1,12,6,1,4,0
47,Travel_Rarely,Human Resources,0,Undergraduate,Male,68.85140959885891,1,2,6,Single,5158.94714706911,No,11,3,1,13,7,14,1
30,Non-Travel,Research & Development,0,Undergraduate,Male,84.61684640186112,0,5,3,Single,4359.358212326998,No,19,2,14,1,2,1,0
21,Travel_Rarely,Research & Development,0,Undergraduate,Male,74.58353769390557,1,2,1,Married,3164.3749960709238,No,16,2,17,10,2,11,0
21,Travel_Rarely,Research & Development,0,Phd,Male,89.99913900781259,0,4,6,Divorced,5795.1906143439155,No,33,4,15,10,9,10,0
38,Travel_Frequently,Sales,0,Masters,Female,46.31315217708031,1,2,1,Married,9550.200616485818,Yes,30,6,19,9,1,0,1
26,Travel_Frequently,Research & Development,0,Undergraduate,Male,45.275006109743835,2,2,1,Divorced,4889.457253338876,No,37,3,8,13,3,10,0
27,Travel_Rarely,Research & Development,0,Undergraduate,Female,89.98055805235741,1,1,3,Single,9116.587548759278,No,21,2,6,1,0,2,0
44,Travel_Rarely,Human Resources,0,Phd,Female,54.51946875526739,2,4,3,Married,5935.924681734224,No,8,2,1,2,12,14,1
40,Travel_Rarely,Sales,0,Masters,Male,49.832653775914636,1,0,3,Married,2904.5366072248353,No,23,0,11,3,0,3,0
36,Travel_Rarely,Sales,0,Undergraduate,Female,62.21832849757082,1,1,1,Single,4091.443237271479,No,9,2,16,8,4,4,1
25,Travel_Rarely,Sales,0,High School,Male,46.902603597181184,1,0,2,Married,1790.4095553299862,No,23,2,13,6,2,8,0
22,Travel_Frequently,Research & Development,0,Undergraduate,Male,72.20825099836375,2,4,4,Married,1040.3158174590062,No,23,2,0,3,5,10,1
41,Non-Travel,Sales,0,Undergraduate,Female,47.091609418301964,0,2,1,Married,4798.1815075151635,No,38,5,2,13,9,9,1
31,Travel_Rarely,Human Resources,1,High School,Female,76.46310959936864,3,0,4,Married,4381.1111061295605,No,1,2,4,9,7,4,1
33,Travel_Frequently,Sales,0,Undergraduate,Female,84.989188038615,1,1,1,Married,2603.341626221316,No,27,2,3,2,7,2,1
21,Travel_Rarely,Research & Development,0,Masters,Female,48.92204311893878,1,4,1,Single,4922.764924226409,Yes,39,2,15,2,6,4,1
26,Non-Travel,Research & Development,0,Undergraduate,Female,56.23442853617112,2,4,2,Single,4389.514788530734,No,11,4,13,12,12,5,1
29,Travel_Frequently,Research & Development,0,Masters,Female,58.03698180585184,1,0,3,Divorced,5627.633883109388,No,19,1,14,10,11,5,1
41,Travel_Rarely,Research & Development,0,Undergraduate,Male,68.38625153395714,1,5,5,Single,8330.691563233133,Yes,31,2,14,13,14,6,0
46,Travel_Rarely,Research & Development,0,Phd,Male,67.8885664521884,3,2,5,Married,6939.228120969339,Yes,38,1,18,2,3,8,0
25,Travel_Rarely,Research & Development,0,Undergraduate,Male,70.75369607759627,2,2,4,Single,8159.37928401198,Yes,7,5,1,8,6,2,1
36,Travel_Frequently,Research & Development,1,Masters,Female,59.50142779023635,0,3,3,Single,8796.764470122193,Yes,33,1,1,10,12,3,1
29,Travel_Rarely,Human Resources,0,Undergraduate,Male,41.05367048307055,3,4,2,Divorced,8279.335420694693,No,2,2,2,8,6,2,1
28,Travel_Rarely,Human Resources,0,Masters,Female,55.6127785564389,1,1,2,Married,6180.797191140351,Yes,26,4,15,4,6,4,1
33,Travel_Frequently,Human Resources,0,High School,Male,76.52176506177443,6,4,2,Single,5441.01371896035,No,15,1,7,11,11,4,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Female,85.17185209305208,1,2,2,Divorced,3758.5242904768256,No,31,3,19,13,4,6,1
34,Travel_Rarely,Research & Development,0,High School,Male,57.428593749544994,2,0,1,Married,6256.449917422832,No,33,6,14,10,7,13,1
31,Travel_Rarely,Sales,0,Undergraduate,Female,80.39474492685757,5,4,3,Married,3859.436248242647,Yes,31,2,7,10,4,3,1
41,Travel_Rarely,Research & Development,0,Masters,Male,72.10624656621938,0,2,2,Married,4933.309888337841,No,27,2,6,7,1,7,0
23,Travel_Frequently,Sales,0,Undergraduate,Female,58.708784560270104,2,0,3,Divorced,6716.766552475631,No,12,6,17,5,12,14,1
42,Travel_Frequently,Research & Development,0,Masters,Female,59.36675619889264,3,4,6,Married,6159.548507586642,Yes,0,3,13,3,10,3,0
31,Travel_Rarely,Research & Development,0,Phd,Male,80.3296736067652,0,3,0,Single,7488.068422436101,No,24,3,8,5,10,6,1
41,Travel_Rarely,Sales,0,Undergraduate,Male,64.92062652063457,2,0,2,Married,5922.513487284285,No,36,4,0,2,11,5,1
29,Travel_Rarely,Sales,0,Masters,Female,59.72045719930287,1,1,2,Single,4810.038837693571,Yes,12,3,3,4,0,6,1
35,Travel_Frequently,Research & Development,0,Undergraduate,Male,72.47594788680148,2,3,1,Married,4027.3712871735365,Yes,23,4,14,12,13,5,1
27,Travel_Rarely,Research & Development,0,Phd,Male,67.93276893293726,0,3,5,Single,2322.765173691915,No,13,4,7,11,9,0,1
26,Travel_Frequently,Sales,0,Masters,Male,83.26150982028159,2,1,3,Married,4172.833464578625,No,35,4,1,9,10,12,1
26,Travel_Frequently,Research & Development,0,Masters,Male,47.909205753357824,3,6,2,Single,6068.704911909903,No,1,1,9,2,7,1,1
34,Travel_Frequently,Sales,1,Phd,Female,84.37702433479042,1,2,2,Married,2744.712163708139,No,2,1,11,12,0,5,0
30,Travel_Rarely,Research & Development,0,Masters,Female,40.01856233906233,2,1,2,Married,3798.0829192650262,No,9,6,15,13,2,6,0
41,Travel_Frequently,Research & Development,1,Phd,Male,87.24846209507017,5,3,4,Single,3601.1241544675204,No,15,1,3,11,4,10,1
25,Travel_Rarely,Sales,0,Phd,Male,71.23720178771312,2,2,2,Divorced,1867.4090163800333,No,36,1,11,9,4,3,1
24,Travel_Rarely,Sales,0,Undergraduate,Male,89.13810102694228,2,0,4,Single,4629.305483189761,No,27,3,6,5,1,4,0
41,Travel_Rarely,Human Resources,0,Phd,Female,67.77412352881588,3,7,2,Single,2221.458964772583,Yes,16,1,1,1,13,0,1
40,Travel_Rarely,Sales,0,Undergraduate,Female,68.00328485205068,5,5,3,Single,3709.168186403284,No,17,4,17,4,12,9,1
35,Travel_Rarely,Sales,0,Phd,Female,68.2535133683785,0,0,1,Single,4066.4288442974416,No,33,1,12,1,2,3,0
21,Travel_Rarely,Human Resources,1,Masters,Male,52.63366257429493,4,3,2,Married,6012.489098266051,No,1,5,8,1,5,9,1
52,Travel_Rarely,Human Resources,0,Undergraduate,Male,43.35727093787705,4,0,4,Single,5328.29432330344,Yes,39,5,1,8,2,9,1
48,Travel_Rarely,Research & Development,0,High School,Female,71.73069489467814,2,3,0,Divorced,2436.475195436829,No,13,3,13,1,3,4,0
42,Travel_Rarely,Sales,0,Undergraduate,Male,80.52841823361568,0,2,4,Single,9593.97559354705,No,5,2,15,13,9,13,0
37,Travel_Rarely,Sales,0,Phd,Female,90.16240013589824,0,0,4,Single,3459.8634874347754,Yes,36,6,3,5,5,5,1
27,Non-Travel,Sales,0,Undergraduate,Female,61.28279486311003,2,5,3,Married,4898.156883695085,No,0,1,8,13,12,2,1
51,Travel_Rarely,Research & Development,1,Undergraduate,Female,74.21451966186854,2,7,2,Married,3595.020264797305,No,22,5,6,11,2,8,0
23,Travel_Rarely,Sales,0,High School,Female,69.07153331385524,0,3,1,Single,5983.043989708212,No,34,2,1,1,11,8,1
24,Non-Travel,Research & Development,0,High School,Male,60.07769645759892,2,1,4,Married,2385.060308003554,No,30,0,7,10,8,1,1
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,77.66344982902748,5,1,3,Single,1572.8729774410372,No,24,1,6,14,2,7,0
30,Travel_Rarely,Human Resources,0,Undergraduate,Female,65.09443412215975,3,3,4,Divorced,6553.5135102933455,Yes,29,4,4,0,4,12,1
25,Travel_Rarely,Research & Development,0,High School,Male,61.14395980980788,1,1,2,Single,1945.8376452735592,No,18,3,7,5,6,5,1
30,Travel_Rarely,Research & Development,0,Undergraduate,Female,66.93235219147319,2,1,4,Single,4412.723123555481,No,37,6,6,9,13,1,1
37,Travel_Frequently,Sales,0,Undergraduate,Female,65.19818001647174,3,1,6,Single,8021.942229523731,No,12,1,5,11,5,14,1
46,Travel_Rarely,Sales,0,Masters,Male,33.92839212410401,4,5,1,Divorced,4635.222287486658,No,18,2,15,8,4,3,1
23,Travel_Rarely,Human Resources,0,Undergraduate,Male,87.56873491102674,2,1,4,Single,2037.2704784858893,No,23,3,2,12,3,0,0
36,Travel_Rarely,Research & Development,1,High School,Female,47.71779329578571,2,2,7,Single,6450.520378729211,Yes,6,1,16,11,2,10,0
32,Travel_Rarely,Research & Development,1,Phd,Male,87.65617319481125,4,1,2,Married,5901.808652872818,Yes,34,1,0,11,8,5,1
42,Travel_Rarely,Sales,0,Undergraduate,Female,73.26621800456459,3,4,4,Single,3477.375563021757,No,28,6,1,6,14,6,1
38,Travel_Rarely,Research & Development,0,High School,Male,62.70160409912758,2,0,5,Divorced,6813.437741900319,No,25,4,18,12,6,2,0
40,Travel_Rarely,Research & Development,0,Undergraduate,Male,66.36236811599416,2,4,1,Married,3541.763477405706,No,18,2,9,2,0,9,0
39,Travel_Rarely,Sales,1,Undergraduate,Female,66.08051435576346,1,2,2,Single,8586.191341507285,No,35,3,0,8,5,11,1
44,Travel_Rarely,Sales,0,Phd,Female,80.37699059290576,0,0,6,Single,8165.0998715531805,No,0,2,13,1,1,5,0
38,Travel_Rarely,Research & Development,0,Undergraduate,Male,56.186406537705516,0,1,1,Single,7438.199900854545,No,12,4,3,11,9,4,1
26,Travel_Rarely,Human Resources,0,High School,Male,88.83305854906482,2,2,4,Divorced,3074.016164472544,Yes,36,1,17,3,8,10,0
25,Travel_Rarely,Sales,0,Undergraduate,Male,69.18331488510188,1,1,5,Married,4626.5440433789845,No,29,3,15,5,9,6,0
38,Travel_Rarely,Human Resources,0,Phd,Female,57.24158580543387,2,2,4,Single,5015.020671226526,No,11,0,2,6,11,4,1
41,Travel_Rarely,Research & Development,0,High School,Male,75.41942110128844,0,3,3,Married,4133.242682307258,Yes,37,2,4,7,13,9,1
